Ne	alpha	l	Q	u01	u10	v	P_0	P_1	frac
10000	0	9	1	5e-10	1.5e-09	0.000402013	0.999598149	0.000401851	0.000401851
10000	0	9	1.2	1e-09	1e-09	0.000214111	0.999743133	0.000256867	0.000256867
10000	0	9	1.2	1.5e-09	5e-10	0.000383056	0.999540544	0.000459456	0.000459456
10000	0	9	1.2	5e-10	1.5e-09	9.08719644137152e-05	0.999890966	0.000109034	0.000109034
10000	0	9	1.4	1e-09	1e-09	4.3223370107193e-05	0.999939491	6.05090565825837e-05	6.05090565825837e-05
10000	0	9	1.4	1.5e-09	5e-10	8.00367706297439e-05	0.999887961	0.000112039	0.000112039
10000	0	9	1.4	5e-10	1.5e-09	1.78278265381818e-05	0.999975042	2.49583342194601e-05	2.49583342194601e-05
10000	0	9	1.6	1e-09	1e-09	7.68219077136062e-06	0.999987709	1.22913541549331e-05	1.22913541549331e-05
10000	0	9	1.6	1.5e-09	5e-10	1.47184881664715e-05	0.999976451	2.35490264966459e-05	2.35490264966459e-05
10000	0	9	1.6	5e-10	1.5e-09	3.08431759092424e-06	0.999995065	4.93488379228056e-06	4.93488379228056e-06
10000	0	9	1.8	1e-09	1e-09	1.21705907772463e-06	0.999997809	2.19070154072057e-06	2.19070154072057e-06
10000	0	9	1.8	1.5e-09	5e-10	2.41168106505964e-06	0.999995659	4.34100707268315e-06	4.34100707268315e-06
10000	0	9	1.8	5e-10	1.5e-09	4.76469393521659e-07	0.999999142	8.57644172784829e-07	8.57644172784829e-07
10000	0	9	2	1e-09	1e-09	1.73595995495191e-07	0.999999653	3.47191870448145e-07	3.47191870448145e-07
10000	0	9	2	1.5e-09	5e-10	3.55538177119112e-07	0.999999289	7.11075848609002e-07	7.11075848609002e-07
10000	0	9	2	5e-10	1.5e-09	6.63993476896428e-08	0.999999867	1.32798677743794e-07	1.32798677743794e-07
10000	0	10	0.2	1e-09	1e-09	0.055710616	0.988980656	0.011019344	0.011019344
10000	0	10	0.2	1.5e-09	5e-10	0.084663028	0.983349334	0.016650666	0.016650666
10000	0	10	0.2	5e-10	1.5e-09	0.027525582	0.994525024	0.005474976	0.005474976
10000	0	10	0.4	1e-09	1e-09	0.029376361	0.988385927	0.011614073	0.011614073
10000	0	10	0.4	1.5e-09	5e-10	0.045261704	0.982217269	0.017782731	0.017782731
10000	0	10	0.4	5e-10	1.5e-09	0.014330381	0.994300518	0.005699482	0.005699482
10000	0	10	0.6	1e-09	1e-09	0.013464396	0.991986104	0.008013896	0.008013896
10000	0	10	0.6	1.5e-09	5e-10	0.021287496	0.987388582	0.012611418	0.012611418
10000	0	10	0.6	5e-10	1.5e-09	0.006401141	0.99617401	0.00382599	0.00382599
10000	0	10	0.8	1e-09	1e-09	0.005307473	0.995771974	0.004228026	0.004228026
10000	0	10	0.8	1.5e-09	5e-10	0.008685828	0.993099288	0.006900712	0.006900712
10000	0	10	0.8	5e-10	1.5e-09	0.002440158	0.998051677	0.001948323	0.001948323
10000	0	10	1	1e-09	1e-09	0.00178967	0.998213527	0.001786473	0.001786473
10000	0	10	1	1.5e-09	5e-10	0.003033418	0.996975755	0.003024245	0.003024245
10000	0	10	1	5e-10	1.5e-09	0.000796485	0.999204149	0.000795851	0.000795851
10000	0	10	1.2	1e-09	1e-09	0.000522468	0.999373431	0.000626569	0.000626569
10000	0	10	1.2	1.5e-09	5e-10	0.000915165	0.998903007	0.001096993	0.001096993
10000	0	10	1.2	5e-10	1.5e-09	0.000225818	0.999729092	0.000270908	0.000270908
10000	0	10	1.4	1e-09	1e-09	0.000134373	0.999811913	0.000188087	0.000188087
10000	0	10	1.4	1.5e-09	5e-10	0.000242895	0.999660063	0.000339937	0.000339937
10000	0	10	1.4	5e-10	1.5e-09	5.65357851033708e-05	0.999920856	7.91438349023399e-05	7.91438349023399e-05
10000	0	10	1.6	1e-09	1e-09	3.08956216842574e-05	0.999950569	4.94305511946369e-05	4.94305511946369e-05
10000	0	10	1.6	1.5e-09	5e-10	5.76015149616583e-05	0.999907846	9.21539308090145e-05	9.21539308090145e-05
10000	0	10	1.6	5e-10	1.5e-09	1.26731331896103e-05	0.999979723	2.0276601954453e-05	2.0276601954453e-05
10000	0	10	1.8	1e-09	1e-09	6.42147868485554e-06	0.999988441	1.15585280316255e-05	1.15585280316255e-05
10000	0	10	1.8	1.5e-09	5e-10	1.23448124751497e-05	0.99997778	2.22201687084009e-05	2.22201687084009e-05
10000	0	10	1.8	5e-10	1.5e-09	2.57145830977889e-06	0.999995371	4.62860353353216e-06	4.62860353353216e-06
10000	0	10	2	1e-09	1e-09	1.21705802575041e-06	0.999997566	2.4341101265943e-06	2.4341101265943e-06
10000	0	10	2	1.5e-09	5e-10	2.41167751936714e-06	0.999995177	4.82333177409267e-06	4.82333177409267e-06
10000	0	10	2	5e-10	1.5e-09	4.76469210601356e-07	0.999999047	9.52937513111943e-07	9.52937513111943e-07
10000	1	1	0.2	1e-09	1e-09	1.61415509839203e-11	2.718281828	8.77545694451881e-12	3.22831019677363e-12
10000	1	1	0.2	1.5e-09	5e-10	3.75405793050034e-11	2.718281828	2.04091749107701e-11	7.50811586094431e-12
10000	1	1	0.2	5e-10	1.5e-09	5.73113921049718e-12	2.718281828	3.11577031444915e-12	1.14622784209812e-12
10000	1	1	0.4	1e-09	1e-09	4.88396668559109e-24	2.718281828	5.31039915689665e-24	1.95358667423644e-24
10000	1	1	0.4	1.5e-09	5e-10	1.37149711340927e-23	2.718281828	1.49124627246579e-23	5.4859884536371e-24
10000	1	1	0.4	5e-10	1.5e-09	1.63510063418105e-24	2.718281828	1.77786573663848e-24	6.5404025367242e-25
10000	1	1	0.6	1e-09	1e-09	1.39488112483859e-37	2.718281828	2.27500800870555e-37	8.36928674903155e-38
10000	1	1	0.6	1.5e-09	5e-10	4.12539808019922e-37	2.718281828	6.72839678193922e-37	2.47523884811953e-37
10000	1	1	0.6	5e-10	1.5e-09	4.65054911176972e-38	2.718281828	7.58490188572799e-38	2.79032946706183e-38
10000	1	1	0.8	1e-09	1e-09	1.20118629014722e-51	2.718281828	2.61213029208106e-51	9.60949032117776e-52
10000	1	1	0.8	1.5e-09	5e-10	3.59333954011587e-51	2.718281828	7.81416766030427e-51	2.87467163209269e-51
10000	1	1	0.8	5e-10	1.5e-09	4.00398659350375e-52	2.718281828	8.70717119881191e-52	3.203189274803e-52
10000	1	1	1	1e-09	1e-09	6.05416789227087e-66	2.718281828	1.64569345680001e-65	6.05416789227087e-66
10000	1	1	1	1.5e-09	5e-10	1.81525502224619e-65	2.718281828	4.93437474099084e-65	1.81525502224619e-65
10000	1	1	1	5e-10	1.5e-09	2.01805657043891e-66	2.718281828	5.48564650422647e-66	2.01805657043891e-66
10000	1	1	1.2	1e-09	1e-09	2.69483009127743e-80	2.718281828	8.79036920148489e-80	3.23379610953292e-80
10000	1	1	1.2	1.5e-09	5e-10	8.0836409796855e-80	2.718281828	2.63683372594392e-79	9.7003691756226e-80
10000	1	1	1.2	5e-10	1.5e-09	8.98276707248614e-81	2.718281828	2.93012310029032e-80	1.07793204869834e-80
10000	1	1	1.4	1e-09	1e-09	1.37540865105044e-94	2.718281828	5.2342476799981e-94	1.92557211147062e-94
10000	1	1	1.4	1.5e-09	5e-10	4.12614231876096e-94	2.718281828	1.57024247614133e-93	5.77659924626535e-94
10000	1	1	1.4	5e-10	1.5e-09	4.58469550611909e-95	2.718281828	1.74474922766219e-94	6.41857370856672e-95
10000	1	1	1.6	1e-09	1e-09	9.5126565676291e-109	2.718281828	4.13729303810525e-108	1.52202505082066e-108
10000	1	1	1.6	1.5e-09	5e-10	2.85378563755847e-108	2.718281828	1.24118298254282e-107	4.56605702009355e-108
10000	1	1	1.6	5e-10	1.5e-09	3.17088552231528e-109	2.718281828	1.37909767926936e-108	5.07341683570445e-109
10000	1	1	1.8	1e-09	1e-09	9.91728884043673e-123	2.718281828	4.85243748765699e-122	1.78511199127861e-122
10000	1	1	1.8	1.5e-09	5e-10	2.97518429045933e-122	2.718281828	1.45573009075303e-121	5.35533172282679e-122
10000	1	1	1.8	5e-10	1.5e-09	3.30576294765282e-123	2.718281828	1.61747916296362e-122	5.95037330577508e-123
10000	1	1	2	1e-09	1e-09	1.66593115855913e-136	2.718281828	9.05694079154999e-136	3.33186231711825e-136
10000	1	1	2	1.5e-09	5e-10	4.99779266290354e-136	2.718281828	2.71708179559533e-135	9.99558532580708e-136
10000	1	1	2	5e-10	1.5e-09	5.55310386218149e-137	2.718281828	3.01898026402274e-136	1.1106207724363e-136
10000	1	2	0.2	1e-09	1e-09	5.72268537385059e-06	2.718278717	3.11117077149499e-06	1.1445357648065e-06
10000	1	2	0.2	1.5e-09	5e-10	1.1025539906329e-05	2.718275834	5.99409173764529e-06	2.20510311877531e-06
10000	1	2	0.2	5e-10	1.5e-09	2.28779587739768e-06	2.718280585	1.24377422305042e-06	4.57558966119232e-07
10000	1	2	0.4	1e-09	1e-09	1.61415509841926e-11	2.718281828	1.7550913889277e-11	6.45662039363534e-12
10000	1	2	0.4	1.5e-09	5e-10	3.7540579305531e-11	2.718281828	4.08183498218073e-11	1.50162317219869e-11
10000	1	2	0.4	5e-10	1.5e-09	5.73113921056182e-12	2.718281828	6.23154062896144e-12	2.29245568421947e-12
10000	1	2	0.6	1e-09	1e-09	1.32865928407531e-17	2.718281828	2.16700223286919e-17	7.97195570445185e-18
10000	1	2	0.6	1.5e-09	5e-10	3.48602238321077e-17	2.718281828	5.68559477873e-17	2.09161342992646e-17
10000	1	2	0.6	5e-10	1.5e-09	4.50853338030313e-18	2.718281828	7.35327861640742e-18	2.70512002818188e-18
10000	1	2	0.8	1e-09	1e-09	4.88396668559109e-24	2.718281828	1.06207983137933e-23	3.90717334847287e-24
10000	1	2	0.8	1.5e-09	5e-10	1.37149711340927e-23	2.718281828	2.98249254493157e-23	1.09719769072742e-23
10000	1	2	0.8	5e-10	1.5e-09	1.63510063418105e-24	2.718281828	3.55573147327696e-24	1.30808050734484e-24
10000	1	2	1	1e-09	1e-09	1.01391902170325e-30	2.718281828	2.75611765222492e-30	1.01391902170325e-30
10000	1	2	1	1.5e-09	5e-10	2.94845726929878e-30	2.718281828	8.01473781712286e-30	2.94845726929878e-30
10000	1	2	1	5e-10	1.5e-09	3.38301045574336e-31	2.718281828	9.19597584733413e-31	3.38301045574336e-31
10000	1	2	1.2	1e-09	1e-09	1.39488112483859e-37	2.718281828	4.55001601741111e-37	1.67385734980631e-37
10000	1	2	1.2	1.5e-09	5e-10	4.12539808019922e-37	2.718281828	1.34567935638784e-36	4.95047769623906e-37
10000	1	2	1.2	5e-10	1.5e-09	4.65054911176972e-38	2.718281828	1.5169803771456e-37	5.58065893412366e-38
10000	1	2	1.4	1e-09	1e-09	1.43172598753311e-44	2.718281828	5.44856862934138e-44	2.00441638254636e-44
10000	1	2	1.4	1.5e-09	5e-10	4.26776573874997e-44	2.718281828	1.62413860780698e-43	5.97487203424996e-44
10000	1	2	1.4	5e-10	1.5e-09	4.77261559151677e-45	2.718281828	1.81626399312965e-44	6.68166182812347e-45
10000	1	2	1.6	1e-09	1e-09	1.20118629014722e-51	2.718281828	5.22426058416212e-51	1.92189806423555e-51
10000	1	2	1.6	1.5e-09	5e-10	3.59333954011587e-51	2.718281828	1.56283353206085e-50	5.74934326418539e-51
10000	1	2	1.6	5e-10	1.5e-09	4.00398659350375e-52	2.718281828	1.74143423976238e-51	6.40637854960601e-52
10000	1	2	1.8	1e-09	1e-09	8.84772811986728e-59	2.718281828	4.32911134284864e-58	1.59259106157611e-58
10000	1	2	1.8	1.5e-09	5e-10	2.65100185910556e-58	2.718281828	1.2971106325472e-57	4.77180334639e-58
10000	1	2	1.8	5e-10	1.5e-09	2.94924731601234e-59	2.718281828	1.44303936961463e-58	5.30864516882221e-59
10000	1	2	2	1e-09	1e-09	6.05416789227087e-66	2.718281828	3.29138691360002e-65	1.21083357845417e-65
10000	1	2	2	1.5e-09	5e-10	1.81525502224619e-65	2.718281828	9.86874948198168e-65	3.63051004449238e-65
10000	1	2	2	5e-10	1.5e-09	2.01805657043891e-66	2.718281828	1.09712930084529e-65	4.03611314087782e-66
10000	1	3	0.2	1e-09	1e-09	0.000259735	2.718140629	0.000141199	5.19443584302744e-05
10000	1	3	0.2	1.5e-09	5e-10	0.000462962	2.71803016	0.000251669	9.25837783783319e-05
10000	1	3	0.2	5e-10	1.5e-09	0.000110582	2.718221711	6.01171998399773e-05	2.21158818819228e-05
10000	1	3	0.4	1e-09	1e-09	9.69557114630027e-08	2.718281723	1.05421175365605e-07	3.87822830811355e-08
10000	1	3	0.4	1.5e-09	5e-10	2.00447748612349e-07	2.718281611	2.17949371568405e-07	8.0179093016252e-08
10000	1	3	0.4	5e-10	1.5e-09	3.68504613197593e-08	2.718281788	4.00679751597245e-08	1.47401843106307e-08
10000	1	3	0.6	1e-09	1e-09	1.61415509844658e-11	2.718281828	2.63263708342762e-11	9.68493059058568e-12
10000	1	3	0.6	1.5e-09	5e-10	3.75405793060587e-11	2.718281828	6.1227524733112e-11	2.25243475831279e-11
10000	1	3	0.6	5e-10	1.5e-09	5.73113921062658e-12	2.718281828	9.34731094353706e-12	3.43868352636412e-12
10000	1	3	0.8	1e-09	1e-09	1.57403504458321e-15	2.718281828	3.42293668723862e-15	1.25922803566657e-15
10000	1	3	0.8	1.5e-09	5e-10	3.99431258859652e-15	2.718281828	8.68613386141367e-15	3.1954500708772e-15
10000	1	3	0.8	5e-10	1.5e-09	5.39412687747163e-16	2.718281828	1.17302056571469e-15	4.3153015019773e-16
10000	1	3	1	1e-09	1e-09	1.02673086379286e-19	2.718281828	2.7909438497662e-19	1.02673086379286e-19
10000	1	3	1	1.5e-09	5e-10	2.76892312520736e-19	2.718281828	7.52671341565118e-19	2.76892312520736e-19
10000	1	3	1	5e-10	1.5e-09	3.46131562562732e-20	2.718281828	9.40883136770411e-20	3.46131562562732e-20
10000	1	3	1.2	1e-09	1e-09	4.8839666855911e-24	2.718281828	1.593119747069e-23	5.86076002270931e-24
10000	1	3	1.2	1.5e-09	5e-10	1.37149711340927e-23	2.718281828	4.47373881739736e-23	1.64579653609113e-23
10000	1	3	1.2	5e-10	1.5e-09	1.63510063418105e-24	2.718281828	5.33359720991545e-24	1.96212076101726e-24
10000	1	3	1.4	1e-09	1e-09	1.80477601447193e-28	2.718281828	6.86824578240889e-28	2.5266864202607e-28
10000	1	3	1.4	1.5e-09	5e-10	5.20106459510109e-28	2.718281828	1.9793143128507e-27	7.28149043314153e-28
10000	1	3	1.4	5e-10	1.5e-09	6.02563628031292e-29	2.718281828	2.29311286479494e-28	8.43589079243808e-29
10000	1	3	1.6	1e-09	1e-09	5.44337880469951e-33	2.718281828	2.36746203043741e-32	8.70940608751921e-33
10000	1	3	1.6	1.5e-09	5e-10	1.59417152653962e-32	2.718281828	6.93345198726315e-32	2.5506744424634e-32
10000	1	3	1.6	5e-10	1.5e-09	1.8155111457177e-33	2.718281828	7.89611353083087e-33	2.90481783314833e-33
10000	1	3	1.8	1e-09	1e-09	1.39488112483859e-37	2.718281828	6.82502402611666e-37	2.51078602470947e-37
10000	1	3	1.8	1.5e-09	5e-10	4.12539808019922e-37	2.718281828	2.01851903458177e-36	7.42571654435859e-37
10000	1	3	1.8	5e-10	1.5e-09	4.65054911176972e-38	2.718281828	2.2754705657184e-37	8.3709884011855e-38
10000	1	3	2	1e-09	1e-09	3.13982486436654e-42	2.718281828	1.70698577467029e-41	6.27964972873308e-42
10000	1	3	2	1.5e-09	5e-10	9.34091697290679e-42	2.718281828	5.07824897371944e-41	1.86818339458136e-41
10000	1	3	2	5e-10	1.5e-09	1.04668169596009e-42	2.718281828	5.690351668618e-42	2.09336339192017e-42
10000	1	4	0.2	1e-09	1e-09	0.001515456	2.717458191	0.000823638	0.000302999
10000	1	4	0.2	1.5e-09	5e-10	0.002590988	2.716873951	0.001407877	0.000517929
10000	1	4	0.2	5e-10	1.5e-09	0.000669142	2.717918094	0.000363735	0.00013381
10000	1	4	0.4	1e-09	1e-09	5.72265243956463e-06	2.718275606	6.22229861160121e-06	2.2890557360377e-06
10000	1	4	0.4	1.5e-09	5e-10	1.10254346427775e-05	2.71826984	1.1988042586778e-05	4.41015440756333e-06
10000	1	4	0.4	5e-10	1.5e-09	2.28778996538861e-06	2.718279341	2.4875408797103e-06	9.15115148718944e-07
10000	1	4	0.6	1e-09	1e-09	1.17022284648747e-08	2.718281809	1.9085972859118e-08	7.02133702962566e-09
10000	1	4	0.6	1.5e-09	5e-10	2.49896882713875e-08	2.718281788	4.07574087050724e-08	1.49938127380181e-08
10000	1	4	0.6	5e-10	1.5e-09	4.35583556111096e-09	2.718281821	7.10423317354726e-09	2.61350132983619e-09
10000	1	4	0.8	1e-09	1e-09	1.61415509847363e-11	2.718281828	3.51018277795099e-11	1.29132407876223e-11
10000	1	4	0.8	1.5e-09	5e-10	3.75405793065905e-11	2.718281828	8.16366996446927e-11	3.00324634443704e-11
10000	1	4	0.8	5e-10	1.5e-09	5.73113921069253e-12	2.718281828	1.24630812581785e-11	4.584911368533e-12
10000	1	4	1	1e-09	1e-09	1.6515876009981e-14	2.718281828	4.48948056390134e-14	1.65158760099808e-14
10000	1	4	1	1.5e-09	5e-10	4.11174503465054e-14	2.718281828	1.11768818109468e-13	4.11174503465037e-14
10000	1	4	1	5e-10	1.5e-09	5.69733777614006e-15	2.718281828	1.54869697474747e-14	5.69733777614002e-15
10000	1	4	1.2	1e-09	1e-09	1.32865928407531e-17	2.718281828	4.33400446573838e-17	1.59439114089037e-17
10000	1	4	1.2	1.5e-09	5e-10	3.48602238321077e-17	2.718281828	1.137118955746e-16	4.18322685985292e-17
10000	1	4	1.2	5e-10	1.5e-09	4.50853338030313e-18	2.718281828	1.47065572328148e-17	5.41024005636375e-18
10000	1	4	1.4	1e-09	1e-09	8.75868676981978e-21	2.718281828	3.3332010722592e-20	1.22621614777477e-20
10000	1	4	1.4	1.5e-09	5e-10	2.39007299486848e-20	2.718281828	9.09564878689834e-20	3.34610219281587e-20
10000	1	4	1.4	5e-10	1.5e-09	2.94579201541376e-21	2.718281828	1.12104900682866e-20	4.12410882157926e-21
10000	1	4	1.6	1e-09	1e-09	4.88396668559109e-24	2.718281828	2.12415966275866e-23	7.81434669694575e-24
10000	1	4	1.6	1.5e-09	5e-10	1.37149711340927e-23	2.718281828	5.96498508986314e-23	2.19439538145484e-23
10000	1	4	1.6	5e-10	1.5e-09	1.63510063418105e-24	2.718281828	7.11146294655393e-24	2.61616101468968e-24
10000	1	4	1.8	1e-09	1e-09	2.36340641809712e-27	2.718281828	1.15639284952384e-26	4.25413155257481e-27
10000	1	4	1.8	1.5e-09	5e-10	6.77431372733203e-27	2.718281828	3.31460890295172e-26	1.21937647091977e-26
10000	1	4	1.8	5e-10	1.5e-09	7.89438979691101e-28	2.718281828	3.86265173970882e-27	1.42099016344398e-27
10000	1	4	2	1e-09	1e-09	1.01391902170325e-30	2.718281828	5.51223530444983e-30	2.0278380434065e-30
10000	1	4	2	1.5e-09	5e-10	2.94845726929878e-30	2.718281828	1.60294756342457e-29	5.89691453859757e-30
10000	1	4	2	5e-10	1.5e-09	3.38301045574336e-31	2.718281828	1.83919516946683e-30	6.76602091148672e-31
10000	1	5	0.2	1e-09	1e-09	0.00408067	2.716065155	0.002216673	0.000815468
10000	1	5	0.2	1.5e-09	5e-10	0.00679733	2.714591434	0.003690395	0.00135762
10000	1	5	0.2	5e-10	1.5e-09	0.001844947	2.717279181	0.001002647	0.000368853
10000	1	5	0.4	1e-09	1e-09	5.86801543048879e-05	2.718218026	6.38021812865226e-05	2.3471510797205e-05
10000	1	5	0.4	1.5e-09	5e-10	0.000107987	2.718164417	0.000117411	4.31930981850382e-05
10000	1	5	0.4	5e-10	1.5e-09	2.43253420485984e-05	2.718255379	2.64489967523451e-05	9.73004214479802e-06
10000	1	5	0.6	1e-09	1e-09	5.08518654746308e-07	2.718280999	8.29377958125099e-07	3.05111099754973e-07
10000	1	5	0.6	1.5e-09	5e-10	1.02300194169181e-06	2.71828016	1.66848352903037e-06	6.13800788263449e-07
10000	1	5	0.6	5e-10	1.5e-09	1.96937546129614e-07	2.718281507	3.21199013837579e-07	1.18162513715387e-07
10000	1	5	0.8	1e-09	1e-09	3.22255264547643e-09	2.718281821	7.00784501989445e-09	2.57804210973484e-09
10000	1	5	0.8	1.5e-09	5e-10	7.01005396095807e-09	2.718281813	1.52442417533814e-08	5.60804313731631e-09
10000	1	5	0.8	5e-10	1.5e-09	1.18613229259429e-09	2.718281826	2.57939348323841e-09	9.48905833175007e-10
10000	1	5	1	1e-09	1e-09	1.61415509850096e-11	2.718281828	4.38772847249886e-11	1.61415509847491e-11
10000	1	5	1	1.5e-09	5e-10	3.75405793071162e-11	2.718281828	1.02045874556529e-10	3.75405793057069e-11
10000	1	5	1	5e-10	1.5e-09	5.73113921075742e-12	2.718281828	1.55788515728817e-11	5.73113921072458e-12
10000	1	5	1.2	1e-09	1e-09	6.68251457625666e-14	2.718281828	2.17979495292596e-13	8.01901749150734e-14
10000	1	5	1.2	1.5e-09	5e-10	1.64331996434884e-13	2.718281828	5.36040815691903e-13	1.97198395721821e-13
10000	1	5	1.2	5e-10	1.5e-09	2.31583202964438e-14	2.718281828	7.55410094873469e-14	2.77899843557318e-14
10000	1	5	1.4	1e-09	1e-09	2.3576381435608e-16	2.718281828	8.97221489321255e-16	3.30069340098512e-16
10000	1	5	1.4	1.5e-09	5e-10	6.06775133284021e-16	2.718281828	2.30914014627348e-15	8.49485186597629e-16
10000	1	5	1.4	5e-10	1.5e-09	8.04380703139074e-17	2.718281828	3.06114682790847e-16	1.1261329843947e-16
10000	1	5	1.6	1e-09	1e-09	7.25365483352622e-19	2.718281828	3.15479649982215e-18	1.1605847733642e-18
10000	1	5	1.6	1.5e-09	5e-10	1.93606813694372e-18	2.718281828	8.42044613650026e-18	3.09770901910995e-18
10000	1	5	1.6	5e-10	1.5e-09	2.45094943179406e-19	2.718281828	1.06597940846685e-18	3.92151909087049e-19
10000	1	5	1.8	1e-09	1e-09	1.98213461260322e-21	2.718281828	9.69840089819827e-21	3.56784230268579e-21
10000	1	5	1.8	1.5e-09	5e-10	5.44412492211019e-21	2.718281828	2.66375985257397e-20	9.79942485979834e-21
10000	1	5	1.8	5e-10	1.5e-09	6.65860495766601e-22	2.718281828	3.25799367467595e-21	1.19854889237988e-21
10000	1	5	2	1e-09	1e-09	4.88396668559109e-24	2.718281828	2.65519957844832e-23	9.76793337118218e-24
10000	1	5	2	1.5e-09	5e-10	1.37149711340927e-23	2.718281828	7.45623136232893e-23	2.74299422681855e-23
10000	1	5	2	5e-10	1.5e-09	1.63510063418105e-24	2.718281828	8.88932868319242e-24	3.2702012683621e-24
10000	1	6	0.2	1e-09	1e-09	0.007612557	2.714149505	0.004132324	0.001520197
10000	1	6	0.2	1.5e-09	5e-10	0.012456339	2.711526689	0.006755139	0.002485077
10000	1	6	0.2	5e-10	1.5e-09	0.0034993	2.716380742	0.001901086	0.000699371
10000	1	6	0.4	1e-09	1e-09	0.000259677	2.717999508	0.000282321	0.00010386
10000	1	6	0.4	1.5e-09	5e-10	0.000462798	2.717778716	0.000503113	0.000185085
10000	1	6	0.4	5e-10	1.5e-09	0.00011057	2.718161609	0.000120219	4.42261045624858e-05
10000	1	6	0.6	1e-09	1e-09	5.72261950552212e-06	2.718272495	9.33338352098609e-06	3.43355991393911e-06
10000	1	6	0.6	1.5e-09	5e-10	1.10253294476371e-05	2.718263847	1.79818526606621e-05	6.61515390803158e-06
10000	1	6	0.6	5e-10	1.5e-09	2.28778406952824e-06	2.718278097	3.73129999633681e-06	1.37266855749539e-06
10000	1	6	0.8	1e-09	1e-09	9.69556922250698e-08	2.718281618	2.10842300718971e-07	7.75645477637963e-08
10000	1	6	0.8	1.5e-09	5e-10	2.00447682066874e-07	2.718281393	4.35898563475409e-07	1.60358119938768e-07
10000	1	6	0.8	5e-10	1.5e-09	3.68504583815714e-08	2.718281748	8.01359427487726e-08	2.94803658361652e-08
10000	1	6	1	1e-09	1e-09	1.35296049939204e-09	2.718281825	3.67772793514443e-09	1.35296049756153e-09
10000	1	6	1	1.5e-09	5e-10	2.97843134920728e-09	2.71828182	8.09621578974889e-09	2.97843134033623e-09
10000	1	6	1	5e-10	1.5e-09	4.94535949089042e-10	2.718281827	1.34428808326369e-09	4.94535948844477e-10
10000	1	6	1.2	1e-09	1e-09	1.61415509852808e-11	2.718281828	5.26527416707009e-11	1.93698611819617e-11
10000	1	6	1.2	1.5e-09	5e-10	3.75405793076436e-11	2.718281828	1.22455049468635e-10	4.50486951671429e-11
10000	1	6	1.2	5e-10	1.5e-09	5.73113921082234e-12	2.718281828	1.86946218876484e-11	6.8773670529395e-12
10000	1	6	1.4	1e-09	1e-09	1.68748468568026e-13	2.718281828	6.42188253964109e-13	2.36247855995181e-13
10000	1	6	1.4	1.5e-09	5e-10	4.1143924177787e-13	2.718281828	1.56577094021475e-12	5.76014938488686e-13
10000	1	6	1.4	5e-10	1.5e-09	5.86767977900772e-14	2.718281828	2.23300102458888e-13	8.21475169061014e-14
10000	1	6	1.6	1e-09	1e-09	1.57403504458323e-15	2.718281828	6.84587337447729e-15	2.51845607133316e-15
10000	1	6	1.6	1.5e-09	5e-10	3.99431258859655e-15	2.718281828	1.73722677228274e-14	6.39090014175443e-15
10000	1	6	1.6	5e-10	1.5e-09	5.39412687747166e-16	2.718281828	2.3460411314294e-15	8.63060300395465e-16
10000	1	6	1.8	1e-09	1e-09	1.32865928407531e-17	2.718281828	6.50100669860757e-17	2.39158671133556e-17
10000	1	6	1.8	1.5e-09	5e-10	3.48602238321077e-17	2.718281828	1.705678433619e-16	6.27484028977938e-17
10000	1	6	1.8	5e-10	1.5e-09	4.50853338030313e-18	2.718281828	2.20598358492222e-17	8.11536008454563e-18
10000	1	6	2	1e-09	1e-09	1.02673086379286e-19	2.718281828	5.5818876995324e-19	2.05346172758573e-19
